,puma,above_lw,below_lw,above_pov,below_pov,pct_below_lw,pct_below_pov,code,name_x,flag,Unnamed: 3,Unnamed: 4,Unnamed: 5,state_fips,puma_short,name_y
7079,5311616,34036.0,6106.0,38019.0,2123.0,0.152110009466,0.0528872502616,53 11616,"King County (Northeast)--Snoqualmie City, Cottage Lake, Union Hill & Novelty Hill ",1,,,,53,11616,wa
6930,5159306,29714.0,5368.0,34032.0,1050.0,0.153012941109,0.0299298785702,51 59306,"Fairfax County (South Central)--Springfield (South), West Springfield & Franconia ",1,,,,51,59306,va
6931,5159306,29714.0,5368.0,34032.0,1050.0,0.153012941109,0.0299298785702,51 59306,"Fairfax County (South Central)--Springfield (South), West Springfield & Franconia ",1,,,,51,59306,va
6929,5159306,29714.0,5368.0,34032.0,1050.0,0.153012941109,0.0299298785702,51 59306,"Fairfax County (South Central)--Springfield (South), West Springfield & Franconia ",1,,,,51,59306,va
6019,482505,30743.0,5610.0,34712.0,1641.0,0.154320138641,0.0451407036558,48 02505,Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities ,1,,,,48,2505,tx
6020,482505,30743.0,5610.0,34712.0,1641.0,0.154320138641,0.0451407036558,48 02505,Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities ,1,,,,48,2505,tx
6018,482505,30743.0,5610.0,34712.0,1641.0,0.154320138641,0.0451407036558,48 02505,Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities ,1,,,,48,2505,tx
1265,9101,32157.0,5946.0,36394.0,1709.0,0.156050704669,0.0448521113823,09 00101,"Fairfield, New Canaan, Wilton, Weston & Easton Towns ",1,,,,9,101,ct
1263,9101,32157.0,5946.0,36394.0,1709.0,0.156050704669,0.0448521113823,09 00101,"Fairfield, New Canaan, Wilton, Weston & Easton Towns ",1,,,,9,101,ct
1264,9101,32157.0,5946.0,36394.0,1709.0,0.156050704669,0.0448521113823,09 00101,"Fairfield, New Canaan, Wilton, Weston & Easton Towns ",1,,,,9,101,ct
911,67308,37929.0,7020.0,43601.0,1348.0,0.156177000601,0.0299895437051,06 07308,San Diego County (Central)--San Diego (Northeast/Rancho Bernardo) & Poway Cities ,1,,,,6,7308,ca
909,67308,37929.0,7020.0,43601.0,1348.0,0.156177000601,0.0299895437051,06 07308,San Diego County (Central)--San Diego (Northeast/Rancho Bernardo) & Poway Cities ,1,,,,6,7308,ca
910,67308,37929.0,7020.0,43601.0,1348.0,0.156177000601,0.0299895437051,06 07308,San Diego County (Central)--San Diego (Northeast/Rancho Bernardo) & Poway Cities ,1,,,,6,7308,ca
3305,262903,51748.0,9614.0,56677.0,4685.0,0.15667677064,0.0763501841531,26 02903,Oakland County (East Central)--Troy & Rochester Area ,1,,,,26,2903,mi
3304,262903,51748.0,9614.0,56677.0,4685.0,0.15667677064,0.0763501841531,26 02903,Oakland County (East Central)--Troy & Rochester Area ,1,,,,26,2903,mi
3303,262903,51748.0,9614.0,56677.0,4685.0,0.15667677064,0.0763501841531,26 02903,Oakland County (East Central)--Troy & Rochester Area ,1,,,,26,2903,mi
6221,484624,31978.0,5981.0,35993.0,1966.0,0.157564740905,0.0517927237282,48 04624,Harris County (Northeast)--Houston City (Far Northeast) ,1,,,,48,4624,tx
6220,484624,31978.0,5981.0,35993.0,1966.0,0.157564740905,0.0517927237282,48 04624,Harris County (Northeast)--Houston City (Far Northeast) ,1,,,,48,4624,tx
6219,484624,31978.0,5981.0,35993.0,1966.0,0.157564740905,0.0517927237282,48 04624,Harris County (Northeast)--Houston City (Far Northeast) ,1,,,,48,4624,tx
3923,34800,37245.0,6973.0,42441.0,1777.0,0.157695960921,0.0401872540594,34 00800,Hunterdon County ,1,,,,34,800,nj
3921,34800,37245.0,6973.0,42441.0,1777.0,0.157695960921,0.0401872540594,34 00800,Hunterdon County ,1,,,,34,800,nj
3922,34800,37245.0,6973.0,42441.0,1777.0,0.157695960921,0.0401872540594,34 00800,Hunterdon County ,1,,,,34,800,nj
5507,423402,37723.0,7077.0,43158.0,1642.0,0.15796875,0.0366517857143,42 03402,Chester County (East Central)--West Chester Borough ,1,,,,42,3402,pa
5506,423402,37723.0,7077.0,43158.0,1642.0,0.15796875,0.0366517857143,42 03402,Chester County (East Central)--West Chester Borough ,1,,,,42,3402,pa
5505,423402,37723.0,7077.0,43158.0,1642.0,0.15796875,0.0366517857143,42 03402,Chester County (East Central)--West Chester Borough ,1,,,,42,3402,pa
4989,394103,32135.0,6032.0,36951.0,1216.0,0.15804228784,0.0318599837556,39 04103,"Columbus (Far Northwest), Dublin & Hilliard (North) Cities ",1,,,,39,4103,oh
4990,394103,32135.0,6032.0,36951.0,1216.0,0.15804228784,0.0318599837556,39 04103,"Columbus (Far Northwest), Dublin & Hilliard (North) Cities ",1,,,,39,4103,oh
4991,394103,32135.0,6032.0,36951.0,1216.0,0.15804228784,0.0318599837556,39 04103,"Columbus (Far Northwest), Dublin & Hilliard (North) Cities ",1,,,,39,4103,oh
5063,395302,31522.0,5950.0,35910.0,1562.0,0.158785226302,0.0416844577284,39 05302,"Warren County (West)--Mason, Franklin & Springboro (West) Cities ",1,,,,39,5302,oh
5062,395302,31522.0,5950.0,35910.0,1562.0,0.158785226302,0.0416844577284,39 05302,"Warren County (West)--Mason, Franklin & Springboro (West) Cities ",1,,,,39,5302,oh
5061,395302,31522.0,5950.0,35910.0,1562.0,0.158785226302,0.0416844577284,39 05302,"Warren County (West)--Mason, Franklin & Springboro (West) Cities ",1,,,,39,5302,oh
3482,271600,32440.0,6132.0,36750.0,1822.0,0.158975422586,0.0472363372394,27 01600,"Scott County (East)--Shakopee, Savage & Prior Lake Cities ",1,,,,27,1600,mn
3481,271600,32440.0,6132.0,36750.0,1822.0,0.158975422586,0.0472363372394,27 01600,"Scott County (East)--Shakopee, Savage & Prior Lake Cities ",1,,,,27,1600,mn
3480,271600,32440.0,6132.0,36750.0,1822.0,0.158975422586,0.0472363372394,27 01600,"Scott County (East)--Shakopee, Savage & Prior Lake Cities ",1,,,,27,1600,mn
4011,341503,33371.0,6308.0,37886.0,1793.0,0.15897578064,0.0451876307367,34 01503,Morris County (East)--Lincoln Park Borough ,1,,,,34,1503,nj
4012,341503,33371.0,6308.0,37886.0,1793.0,0.15897578064,0.0451876307367,34 01503,Morris County (East)--Lincoln Park Borough ,1,,,,34,1503,nj
4013,341503,33371.0,6308.0,37886.0,1793.0,0.15897578064,0.0451876307367,34 01503,Morris County (East)--Lincoln Park Borough ,1,,,,34,1503,nj
3645,291702,38680.0,7334.0,44021.0,1993.0,0.159386273743,0.0433129047681,29 01702,St. Charles County (Northwest) ,1,,,,29,1702,mo
3646,291702,38680.0,7334.0,44021.0,1993.0,0.159386273743,0.0433129047681,29 01702,St. Charles County (Northwest) ,1,,,,29,1702,mo
3647,291702,38680.0,7334.0,44021.0,1993.0,0.159386273743,0.0433129047681,29 01702,St. Charles County (Northwest) ,1,,,,29,1702,mo
4854,39903,36861.0,7003.0,42238.0,1626.0,0.159652562466,0.037069122743,39 00903,"Cuyahoga County (South)--Broadview Heights, North Royalton & Strongsville Cities ",1,,,,39,903,oh
4855,39903,36861.0,7003.0,42238.0,1626.0,0.159652562466,0.037069122743,39 00903,"Cuyahoga County (South)--Broadview Heights, North Royalton & Strongsville Cities ",1,,,,39,903,oh
4856,39903,36861.0,7003.0,42238.0,1626.0,0.159652562466,0.037069122743,39 00903,"Cuyahoga County (South)--Broadview Heights, North Royalton & Strongsville Cities ",1,,,,39,903,oh
1163,8801,32523.0,6233.0,36505.0,2251.0,0.160826710703,0.0580813293426,08 00801,"DRCOG Mountains--Jefferson (West), Boulder (West), Clear Creek & Gilpin Counties ",1,,,,8,801,co
1162,8801,32523.0,6233.0,36505.0,2251.0,0.160826710703,0.0580813293426,08 00801,"DRCOG Mountains--Jefferson (West), Boulder (West), Clear Creek & Gilpin Counties ",1,,,,8,801,co
1161,8801,32523.0,6233.0,36505.0,2251.0,0.160826710703,0.0580813293426,08 00801,"DRCOG Mountains--Jefferson (West), Boulder (West), Clear Creek & Gilpin Counties ",1,,,,8,801,co
4985,394101,34022.0,6593.0,38394.0,2221.0,0.162329188723,0.0546842299643,39 04101,"Columbus (Far Northeast), Gahanna & New Albany Cities ",1,,,,39,4101,oh
4983,394101,34022.0,6593.0,38394.0,2221.0,0.162329188723,0.0546842299643,39 04101,"Columbus (Far Northeast), Gahanna & New Albany Cities ",1,,,,39,4101,oh
4984,394101,34022.0,6593.0,38394.0,2221.0,0.162329188723,0.0546842299643,39 04101,"Columbus (Far Northeast), Gahanna & New Albany Cities ",1,,,,39,4101,oh
5789,472600,56489.0,11025.0,64149.0,3365.0,0.163299463815,0.0498415143526,47 02600,Williamson County--Franklin & Brentwood Cities ,1,,,,47,2600,tn
5787,472600,56489.0,11025.0,64149.0,3365.0,0.163299463815,0.0498415143526,47 02600,Williamson County--Franklin & Brentwood Cities ,1,,,,47,2600,tn
5788,472600,56489.0,11025.0,64149.0,3365.0,0.163299463815,0.0498415143526,47 02600,Williamson County--Franklin & Brentwood Cities ,1,,,,47,2600,tn
2955,24902,47572.0,9324.0,54971.0,1925.0,0.163877952756,0.0338336614173,24 00902,"Howard County (East)--Columbia (East), Ellicott City (Southeast) & Elkridge ",1,,,,24,902,md
2956,24902,47572.0,9324.0,54971.0,1925.0,0.163877952756,0.0338336614173,24 00902,"Howard County (East)--Columbia (East), Ellicott City (Southeast) & Elkridge ",1,,,,24,902,md
2957,24902,47572.0,9324.0,54971.0,1925.0,0.163877952756,0.0338336614173,24 00902,"Howard County (East)--Columbia (East), Ellicott City (Southeast) & Elkridge ",1,,,,24,902,md
4043,342002,48069.0,9446.0,55996.0,1519.0,0.164235416848,0.0264105016083,34 02002,Burlington County (West Central) ,1,,,,34,2002,nj
4041,342002,48069.0,9446.0,55996.0,1519.0,0.164235416848,0.0264105016083,34 02002,Burlington County (West Central) ,1,,,,34,2002,nj
4042,342002,48069.0,9446.0,55996.0,1519.0,0.164235416848,0.0264105016083,34 02002,Burlington County (West Central) ,1,,,,34,2002,nj
2714,211703,36190.0,7126.0,40910.0,2406.0,0.16451195863,0.0555452950411,21 01703,KIPDA Area Development District (West)--Louisville/Jefferson County (Northeast) ,1,,,,21,1703,ky
2713,211703,36190.0,7126.0,40910.0,2406.0,0.16451195863,0.0555452950411,21 01703,KIPDA Area Development District (West)--Louisville/Jefferson County (Northeast) ,1,,,,21,1703,ky
2712,211703,36190.0,7126.0,40910.0,2406.0,0.16451195863,0.0555452950411,21 01703,KIPDA Area Development District (West)--Louisville/Jefferson County (Northeast) ,1,,,,21,1703,ky
3442,271401,31474.0,6200.0,36029.0,1645.0,0.164569729787,0.0436640654032,27 01401,"Hennepin County (West)--Champlin, Rogers Cities & Lake Minnetonka ",1,,,,27,1401,mn
3443,271401,31474.0,6200.0,36029.0,1645.0,0.164569729787,0.0436640654032,27 01401,"Hennepin County (West)--Champlin, Rogers Cities & Lake Minnetonka ",1,,,,27,1401,mn
3441,271401,31474.0,6200.0,36029.0,1645.0,0.164569729787,0.0436640654032,27 01401,"Hennepin County (West)--Champlin, Rogers Cities & Lake Minnetonka ",1,,,,27,1401,mn
6145,484503,32977.0,6507.0,38402.0,1082.0,0.164800932023,0.0274035052173,48 04503,Houston-Galveston Area Council--Montgomery County (South)--The Woodlands (North) ,1,,,,48,4503,tx
6144,484503,32977.0,6507.0,38402.0,1082.0,0.164800932023,0.0274035052173,48 04503,Houston-Galveston Area Council--Montgomery County (South)--The Woodlands (North) ,1,,,,48,4503,tx
6146,484503,32977.0,6507.0,38402.0,1082.0,0.164800932023,0.0274035052173,48 04503,Houston-Galveston Area Council--Montgomery County (South)--The Woodlands (North) ,1,,,,48,4503,tx
918,67311,30103.0,5967.0,33745.0,2325.0,0.165428333795,0.0644579983366,06 07311,San Diego County (West Central)--San Diego City (Northwest/Del Mar Mesa) ,1,,,,6,7311,ca
919,67311,30103.0,5967.0,33745.0,2325.0,0.165428333795,0.0644579983366,06 07311,San Diego County (West Central)--San Diego City (Northwest/Del Mar Mesa) ,1,,,,6,7311,ca
920,67311,30103.0,5967.0,33745.0,2325.0,0.165428333795,0.0644579983366,06 07311,San Diego County (West Central)--San Diego City (Northwest/Del Mar Mesa) ,1,,,,6,7311,ca
4464,363810,56671.0,11257.0,62791.0,5137.0,0.165719585443,0.0756241903192,36 03810,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho ",1,,,,36,3810,ny
4465,363810,56671.0,11257.0,62791.0,5137.0,0.165719585443,0.0756241903192,36 03810,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho ",1,,,,36,3810,ny
4466,363810,56671.0,11257.0,62791.0,5137.0,0.165719585443,0.0756241903192,36 03810,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho ",1,,,,36,3810,ny
6680,5570201,49385.0,9822.0,56159.0,3048.0,0.165892546489,0.0514803992771,55 70201,Waukesha County (East) ,1,,,,55,70201,wi
6682,5570201,49385.0,9822.0,56159.0,3048.0,0.165892546489,0.0514803992771,55 70201,Waukesha County (East) ,1,,,,55,70201,wi
6679,5570201,49385.0,9822.0,56159.0,3048.0,0.165892546489,0.0514803992771,55 70201,Waukesha County (East) ,1,,,,55,70201,wi
6681,5570201,49385.0,9822.0,56159.0,3048.0,0.165892546489,0.0514803992771,55 70201,Waukesha County (East) ,1,,,,55,70201,wi
2224,173107,33569.0,6696.0,38105.0,2160.0,0.166298273935,0.0536446044952,17 03107,"Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships ",1,,,,17,3107,il
2223,173107,33569.0,6696.0,38105.0,2160.0,0.166298273935,0.0536446044952,17 03107,"Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships ",1,,,,17,3107,il
2225,173107,33569.0,6696.0,38105.0,2160.0,0.166298273935,0.0536446044952,17 03107,"Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships ",1,,,,17,3107,il
7052,5311607,44273.0,8838.0,49702.0,3409.0,0.166406205871,0.0641863267496,53 11607,"King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill ",1,,,,53,11607,wa
7054,5311607,44273.0,8838.0,49702.0,3409.0,0.166406205871,0.0641863267496,53 11607,"King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill ",1,,,,53,11607,wa
7053,5311607,44273.0,8838.0,49702.0,3409.0,0.166406205871,0.0641863267496,53 11607,"King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill ",1,,,,53,11607,wa
3474,271502,39805.0,7948.0,44705.0,3048.0,0.166439804829,0.0638284505686,27 01502,"Dakota County (South)--Lakeville, Hastings, Rosemount & Farmington Cities ",1,,,,27,1502,mn
3475,271502,39805.0,7948.0,44705.0,3048.0,0.166439804829,0.0638284505686,27 01502,"Dakota County (South)--Lakeville, Hastings, Rosemount & Farmington Cities ",1,,,,27,1502,mn
3476,271502,39805.0,7948.0,44705.0,3048.0,0.166439804829,0.0638284505686,27 01502,"Dakota County (South)--Lakeville, Hastings, Rosemount & Farmington Cities ",1,,,,27,1502,mn
3661,291804,36174.0,7226.0,39418.0,3982.0,0.166497695853,0.0917511520737,29 01804,St. Louis County (West) ,1,,,,29,1804,mo
3662,291804,36174.0,7226.0,39418.0,3982.0,0.166497695853,0.0917511520737,29 01804,St. Louis County (West) ,1,,,,29,1804,mo
3660,291804,36174.0,7226.0,39418.0,3982.0,0.166497695853,0.0917511520737,29 01804,St. Louis County (West) ,1,,,,29,1804,mo
4628,371208,31022.0,6216.0,35079.0,2159.0,0.166926258123,0.0579784091519,37 01208,Wake County (Southwest)--Apex & Holly Springs Towns ,1,,,,37,1208,nc
4627,371208,31022.0,6216.0,35079.0,2159.0,0.166926258123,0.0579784091519,37 01208,Wake County (Southwest)--Apex & Holly Springs Towns ,1,,,,37,1208,nc
4626,371208,31022.0,6216.0,35079.0,2159.0,0.166926258123,0.0579784091519,37 01208,Wake County (Southwest)--Apex & Holly Springs Towns ,1,,,,37,1208,nc
6243,484632,28579.0,5741.0,32825.0,1495.0,0.167278554779,0.0435606060606,48 04632,Harris County (Far Northwest)--Katy City (Northeast) ,1,,,,48,4632,tx
6244,484632,28579.0,5741.0,32825.0,1495.0,0.167278554779,0.0435606060606,48 04632,Harris County (Far Northwest)--Katy City (Northeast) ,1,,,,48,4632,tx
6245,484632,28579.0,5741.0,32825.0,1495.0,0.167278554779,0.0435606060606,48 04632,Harris County (Far Northwest)--Katy City (Northeast) ,1,,,,48,4632,tx
3971,341106,27593.0,5576.0,31982.0,1187.0,0.168108776267,0.0357864270855,34 01106,Monmouth County (Central) ,1,,,,34,1106,nj
3970,341106,27593.0,5576.0,31982.0,1187.0,0.168108776267,0.0357864270855,34 01106,Monmouth County (Central) ,1,,,,34,1106,nj
3969,341106,27593.0,5576.0,31982.0,1187.0,0.168108776267,0.0357864270855,34 01106,Monmouth County (Central) ,1,,,,34,1106,nj
4620,371206,32579.0,6612.0,37460.0,1731.0,0.168712204333,0.0441683039473,37 01206,Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town ,1,,,,37,1206,nc
4622,371206,32579.0,6612.0,37460.0,1731.0,0.168712204333,0.0441683039473,37 01206,Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town ,1,,,,37,1206,nc
4621,371206,32579.0,6612.0,37460.0,1731.0,0.168712204333,0.0441683039473,37 01206,Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town ,1,,,,37,1206,nc
4450,363805,87674.0,17818.0,99494.0,5998.0,0.168903803132,0.0568573920297,36 03805,NYC-Manhattan Community District 8--Upper East Side ,1,,,,36,3805,ny
4449,363805,87674.0,17818.0,99494.0,5998.0,0.168903803132,0.0568573920297,36 03805,NYC-Manhattan Community District 8--Upper East Side ,1,,,,36,3805,ny
4451,363805,87674.0,17818.0,99494.0,5998.0,0.168903803132,0.0568573920297,36 03805,NYC-Manhattan Community District 8--Upper East Side ,1,,,,36,3805,ny
5091,395507,32216.0,6573.0,36185.0,2604.0,0.169455257934,0.0671324344531,39 05507,"Hamilton County (East)--Loveland, Montgomery Cities & Forestville ",1,,,,39,5507,oh
5093,395507,32216.0,6573.0,36185.0,2604.0,0.169455257934,0.0671324344531,39 05507,"Hamilton County (East)--Loveland, Montgomery Cities & Forestville ",1,,,,39,5507,oh
5092,395507,32216.0,6573.0,36185.0,2604.0,0.169455257934,0.0671324344531,39 05507,"Hamilton County (East)--Loveland, Montgomery Cities & Forestville ",1,,,,39,5507,oh
3665,291805,38251.0,7900.0,43309.0,2842.0,0.171177222595,0.0615804641286,29 01805,St. Louis County (Central) ,1,,,,29,1805,mo
3664,291805,38251.0,7900.0,43309.0,2842.0,0.171177222595,0.0615804641286,29 01805,St. Louis County (Central) ,1,,,,29,1805,mo
3663,291805,38251.0,7900.0,43309.0,2842.0,0.171177222595,0.0615804641286,29 01805,St. Louis County (Central) ,1,,,,29,1805,mo
6923,5159304,27950.0,5814.0,32499.0,1265.0,0.172195237531,0.0374659400545,51 59304,Fairfax County (Southwest)--Centreville (Southeast) & Lorton ,1,,,,51,59304,va
6924,5159304,27950.0,5814.0,32499.0,1265.0,0.172195237531,0.0374659400545,51 59304,Fairfax County (Southwest)--Centreville (Southeast) & Lorton ,1,,,,51,59304,va
6925,5159304,27950.0,5814.0,32499.0,1265.0,0.172195237531,0.0374659400545,51 59304,Fairfax County (Southwest)--Centreville (Southeast) & Lorton ,1,,,,51,59304,va
6038,482511,29862.0,6232.0,34581.0,1513.0,0.172660275946,0.0419183243752,48 02511,Fort Worth City (North)--East of I-35W & West of US-377 ,1,,,,48,2511,tx
6036,482511,29862.0,6232.0,34581.0,1513.0,0.172660275946,0.0419183243752,48 02511,Fort Worth City (North)--East of I-35W & West of US-377 ,1,,,,48,2511,tx
6037,482511,29862.0,6232.0,34581.0,1513.0,0.172660275946,0.0419183243752,48 02511,Fort Worth City (North)--East of I-35W & West of US-377 ,1,,,,48,2511,tx
3311,262905,38065.0,7990.0,43425.0,2630.0,0.173488220606,0.0571056345674,26 02905,Oakland County (Southwest) ,1,,,,26,2905,mi
3309,262905,38065.0,7990.0,43425.0,2630.0,0.173488220606,0.0571056345674,26 02905,Oakland County (Southwest) ,1,,,,26,2905,mi
3310,262905,38065.0,7990.0,43425.0,2630.0,0.173488220606,0.0571056345674,26 02905,Oakland County (Southwest) ,1,,,,26,2905,mi
4827,39300,46854.0,9885.0,53086.0,3653.0,0.174218791308,0.0643825234847,39 00300,"Lucas (West) & Wood (North Central) Counties--Perrysburg, Sylvania & Maumee Cities ",1,,,,39,300,oh
4828,39300,46854.0,9885.0,53086.0,3653.0,0.174218791308,0.0643825234847,39 00300,"Lucas (West) & Wood (North Central) Counties--Perrysburg, Sylvania & Maumee Cities ",1,,,,39,300,oh
4829,39300,46854.0,9885.0,53086.0,3653.0,0.174218791308,0.0643825234847,39 00300,"Lucas (West) & Wood (North Central) Counties--Perrysburg, Sylvania & Maumee Cities ",1,,,,39,300,oh
2607,20601,33623.0,7102.0,38743.0,1982.0,0.174389195826,0.0486678944138,20 00601,"Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities ",1,,,,20,601,ks
